Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
BOQUEIRAO DO LEAO RS                                                  ;2007;02       ;25;domingo       ;Noite     ;21:00:00;Consumado;Residência        ;015;043
BOQUEIRAO DO LEAO RS                                                  ;2008;03       ;20;quinta-feira  ;Manhã     ;08:00:00;Consumado;Outros            ;015;031
BOQUEIRAO DO LEAO RS                                                  ;2009;04       ;12;domingo       ;Tarde     ;12:00:00;Consumado;Residência        ;028;031
BOQUEIRAO DO LEAO RS                                                  ;2009;07       ;14;terça-feira   ;Tarde     ;15:00:00;Consumado;Outros            ;006;028
BOQUEIRAO DO LEAO RS                                                  ;2009;08       ;01;sábado        ;Noite     ;18:00:00;Tentado  ;Residência        ;030;029
BOQUEIRAO DO LEAO RS                                                  ;2009;11       ;20;sexta-feira   ;Manhã     ;11:00:00;Consumado;Outros            ;011;000
BOQUEIRAO DO LEAO RS                                                  ;2009;11       ;20;sexta-feira   ;Manhã     ;11:00:00;Consumado;Outros            ;009;075
BOQUEIRAO DO LEAO RS                                                  ;2009;11       ;24;terça-feira   ;Noite     ;21:00:00;Tentado  ;Outros            ;014;036
BOQUEIRAO DO LEAO RS                                                  ;2010;01       ;08;sexta-feira   ;Manhã     ;10:00:00;Consumado;Residência        ;005;023
BOQUEIRAO DO LEAO RS                                                  ;2010;04       ;11;domingo       ;Tarde     ;15:00:00;Consumado;Estab.Diversão    ;017;035
BOQUEIRAO DO LEAO RS                                                  ;2010;07       ;12;segunda-feira ;Manhã     ;08:00:00;Consumado;Outros            ;076;000
BOQUEIRAO DO LEAO RS                                                  ;2011;03       ;09;quarta-feira  ;Noite     ;23:00:00;Tentado  ;Residência        ;017;035
BOQUEIRAO DO LEAO RS                                                  ;2011;03       ;10;quinta-feira  ;Manhã     ;11:00:00;Consumado;Via Publica       ;017;042
BOQUEIRAO DO LEAO RS                                                  ;2011;09       ;21;quarta-feira  ;Manhã     ;10:00:00;Consumado;Outros            ;014;033
BOQUEIRAO DO LEAO RS                                                  ;2011;10       ;03;segunda-feira ;Noite     ;20:00:00;Consumado;Residência        ;011;031
BOQUEIRAO DO LEAO RS                                                  ;2012;03       ;16;sexta-feira   ;Noite     ;23:30:00;Consumado;Residência        ;019;029
BOSSOROCA RS                                                          ;2007;02       ;18;domingo       ;Manhã     ;06:00:00;Consumado;Residência        ;078;018
BOSSOROCA RS                                                          ;2007;07       ;28;sábado        ;Madrugada ;00:30:00;Consumado;Residência        ;013;023
BOSSOROCA RS                                                          ;2007;10       ;01;segunda-feira ;Noite     ;19:00:00;Tentado  ;Residência        ;014;050
BOSSOROCA RS                                                          ;2008;12       ;22;segunda-feira ;Tarde     ;12:00:00;Tentado  ;Via Publica       ;018;000
BOSSOROCA RS                                                          ;2009;12       ;31;quinta-feira  ;Noite     ;22:00:00;Consumado;Outros            ;018;016
BOSSOROCA RS                                                          ;2010;02       ;07;domingo       ;Madrugada ;04:45:00;Consumado;Residência        ;024;017
BOSSOROCA RS                                                          ;2011;01       ;20;quinta-feira  ;Manhã     ;11:25:00;Consumado;Residência        ;014;057
BOSSOROCA RS                                                          ;2012;02       ;29;quarta-feira  ;Manhã     ;09:00:00;Tentado  ;Residência        ;032;000
BRAGA RS                                                              ;2008;12       ;02;terça-feira   ;Tarde     ;14:00:00;Consumado;Outros            ;005;012
BRAGA RS                                                              ;2010;03       ;28;domingo       ;Manhã     ;09:00:00;Consumado;Residência        ;009;011
BRAGA RS                                                              ;2011;09       ;06;terça-feira   ;Noite     ;22:00:00;Consumado;Residência        ;034;033
BROCHIER RS                                                           ;2006;12       ;14;quinta-feira  ;Madrugada ;00:01:00;Consumado;                  ;017;024
BUTIA RS                                                              ;2006;01       ;08;domingo       ;Noite     ;23:00:00;Consumado;Residência        ;035;029
BUTIA RS                                                              ;2006;03       ;10;sexta-feira   ;Manhã     ;08:55:00;Tentado  ;Via Publica       ;019;040
BUTIA RS                                                              ;2006;11       ;25;sábado        ;Noite     ;18:00:00;Tentado  ;Residência        ;013;048
BUTIA RS                                                              ;2007;01       ;10;quarta-feira  ;Tarde     ;17:00:00;Consumado;Residência        ;013;046
BUTIA RS                                                              ;2007;01       ;28;domingo       ;Madrugada ;03:00:00;Consumado;Residência        ;013;000
BUTIA RS                                                              ;2007;10       ;10;quarta-feira  ;Noite     ;23:30:00;Consumado;Residência        ;013;040
BUTIA RS                                                              ;2008;04       ;15;terça-feira   ;Tarde     ;12:00:00;Consumado;Residência        ;016;057
BUTIA RS                                                              ;2008;09       ;23;terça-feira   ;Tarde     ;12:00:00;Consumado;Residência        ;017;061
BUTIA RS                                                              ;2009;01       ;20;terça-feira   ;Noite     ;18:00:00;Consumado;Residência        ;012;060
BUTIA RS                                                              ;2009;08       ;20;quinta-feira  ;Tarde     ;15:00:00;Consumado;Outros            ;015;000
BUTIA RS                                                              ;2009;09       ;21;segunda-feira ;Manhã     ;10:00:00;Consumado;Residência        ;013;052
BUTIA RS                                                              ;2009;11       ;25;quarta-feira  ;Noite     ;23:00:00;Consumado;Residência        ;008;042
BUTIA RS                                                              ;2009;11       ;30;segunda-feira ;Noite     ;18:30:00;Consumado;Via Publica       ;013;043
BUTIA RS                                                              ;2010;03       ;21;domingo       ;Manhã     ;08:30:00;Consumado;Residência        ;020;037
BUTIA RS                                                              ;2010;03       ;29;segunda-feira ;Noite     ;18:00:00;Consumado;Via Publica       ;018;000
BUTIA RS                                                              ;2010;05       ;04;terça-feira   ;Manhã     ;10:00:00;Consumado;Residência        ;010;000
BUTIA RS                                                              ;2010;10       ;15;sexta-feira   ;Tarde     ;12:00:00;Consumado;Residência        ;013;043
BUTIA RS                                                              ;2010;12       ;15;quarta-feira  ;Noite     ;19:00:00;Consumado;Residência        ;009;026
BUTIA RS                                                              ;2011;10       ;03;segunda-feira ;Madrugada ;05:30:00;Consumado;Residência        ;012;024
BUTIA RS                                                              ;2011;12       ;29;quinta-feira  ;Madrugada ;02:00:00;Consumado;Residência        ;012;020
CACAPAVA DO SUL RS                                                    ;2006;01       ;09;segunda-feira ;Manhã     ;10:00:00;Consumado;Via Publica       ;020;032
CACAPAVA DO SUL RS                                                    ;2006;01       ;15;domingo       ;Tarde     ;15:00:00;Consumado;Residência        ;013;052
CACAPAVA DO SUL RS                                                    ;2006;03       ;06;segunda-feira ;Manhã     ;11:45:00;Consumado;Outros            ;011;050
CACAPAVA DO SUL RS                                                    ;2006;04       ;13;quinta-feira  ;Noite     ;19:30:00;Tentado  ;                  ;033;000
CACAPAVA DO SUL RS                                                    ;2006;05       ;04;quinta-feira  ;Tarde     ;16:00:00;Consumado;Outros            ;011;037
CACAPAVA DO SUL RS                                                    ;2006;09       ;06;quarta-feira  ;Madrugada ;00:01:00;Tentado  ;                  ;018;000
CACAPAVA DO SUL RS                                                    ;2006;09       ;07;quinta-feira  ;Manhã     ;10:45:00;Tentado  ;Via Publica       ;017;000
CACAPAVA DO SUL RS                                                    ;2006;11       ;26;domingo       ;Madrugada ;01:20:00;Tentado  ;Residência        ;029;019
CACAPAVA DO SUL RS                                                    ;2006;12       ;17;domingo       ;Tarde     ;17:00:00;Consumado;Via Publica       ;014;000
CACAPAVA DO SUL RS                                                    ;2007;01       ;03;quarta-feira  ;Tarde     ;16:00:00;Tentado  ;Outros            ;014;029
CACAPAVA DO SUL RS                                                    ;2007;02       ;04;domingo       ;Noite     ;23:15:00;Tentado  ;                  ;016;000
CACAPAVA DO SUL RS                                                    ;2007;02       ;05;segunda-feira ;Madrugada ;00:05:00;Tentado  ;                  ;018;000
